N_diagnostic_tests_0.025,N_diagnostic_tests_0.25,N_diagnostic_tests_0.75,N_diagnostic_tests_0.975,N_diagnostic_tests_mean,N_diagnostic_tests_median,N_diagnostic_tests_std,N_preventive_tests_0.025,N_preventive_tests_0.25,N_preventive_tests_0.75,N_preventive_tests_0.975,N_preventive_tests_mean,N_preventive_tests_median,N_preventive_tests_std,R0_0.025,R0_0.25,R0_0.75,R0_0.975,R0_mean,R0_median,R0_std,duration_0.025,duration_0.25,duration_0.75,duration_0.975,duration_mean,duration_median,duration_std,family_member_family_member_transmissions_0.025,family_member_family_member_transmissions_0.25,family_member_family_member_transmissions_0.75,family_member_family_member_transmissions_0.975,family_member_family_member_transmissions_mean,family_member_family_member_transmissions_median,family_member_family_member_transmissions_std,index_case,infected_family_members_0.025,infected_family_members_0.25,infected_family_members_0.75,infected_family_members_0.975,infected_family_members_mean,infected_family_members_median,infected_family_members_std,infected_students_0.025,infected_students_0.25,infected_students_0.75,infected_students_0.975,infected_students_mean,infected_students_median,infected_students_std,infected_teachers_0.025,infected_teachers_0.25,infected_teachers_0.75,infected_teachers_0.975,infected_teachers_mean,infected_teachers_median,infected_teachers_std,infected_without_transmissions_0.025,infected_without_transmissions_0.25,infected_without_transmissions_0.75,infected_without_transmissions_0.975,infected_without_transmissions_mean,infected_without_transmissions_median,infected_without_transmissions_std,pending_test_infections_0.025,pending_test_infections_0.25,pending_test_infections_0.75,pending_test_infections_0.975,pending_test_infections_mean,pending_test_infections_median,pending_test_infections_std,predetected_infections_0.025,predetected_infections_0.25,predetected_infections_0.75,predetected_infections_0.975,predetected_infections_mean,predetected_infections_median,predetected_infections_std,quarantine_days_family_member_0.025,quarantine_days_family_member_0.25,quarantine_days_family_member_0.75,quarantine_days_family_member_0.975,quarantine_days_family_member_mean,quarantine_days_family_member_median,quarantine_days_family_member_std,quarantine_days_student_0.025,quarantine_days_student_0.25,quarantine_days_student_0.75,quarantine_days_student_0.975,quarantine_days_student_mean,quarantine_days_student_median,quarantine_days_student_std,quarantine_days_teacher_0.025,quarantine_days_teacher_0.25,quarantine_days_teacher_0.75,quarantine_days_teacher_0.975,quarantine_days_teacher_mean,quarantine_days_teacher_median,quarantine_days_teacher_std,student_family_member_transmissions_0.025,student_family_member_transmissions_0.25,student_family_member_transmissions_0.75,student_family_member_transmissions_0.975,student_family_member_transmissions_mean,student_family_member_transmissions_median,student_family_member_transmissions_std,student_screen_interval,student_student_transmissions_0.025,student_student_transmissions_0.25,student_student_transmissions_0.75,student_student_transmissions_0.975,student_student_transmissions_mean,student_student_transmissions_median,student_student_transmissions_std,student_teacher_transmissions_0.025,student_teacher_transmissions_0.25,student_teacher_transmissions_0.75,student_teacher_transmissions_0.975,student_teacher_transmissions_mean,student_teacher_transmissions_median,student_teacher_transmissions_std,teacher_screen_interval,teacher_student_transmissions_0.025,teacher_student_transmissions_0.25,teacher_student_transmissions_0.75,teacher_student_transmissions_0.975,teacher_student_transmissions_mean,teacher_student_transmissions_median,teacher_student_transmissions_std,teacher_teacher_transmissions_0.025,teacher_teacher_transmissions_0.25,teacher_teacher_transmissions_0.75,teacher_teacher_transmissions_0.975,teacher_teacher_transmissions_mean,teacher_teacher_transmissions_median,teacher_teacher_transmissions_std,test_type,transmissions_0.025,transmissions_0.25,transmissions_0.75,transmissions_0.975,transmissions_mean,transmissions_median,transmissions_std,undetected_infections_0.025,undetected_infections_0.25,undetected_infections_0.75,undetected_infections_0.975,undetected_infections_mean,undetected_infections_median,undetected_infections_std
802.0,802.0,18088.0,24007.524999999998,11780.96,13966.0,8141.321183359139,59.0,77.5,271.25,332.975,164.6,114.5,107.03975992163674,1.875,3.0,6.0,8.0,4.611111111111111,4.0,1.6949973076721605,12.0,12.0,73.75,105.52499999999998,51.08,54.5,29.800588954596456,0.0,0.0,0.0,1.0,0.1,0.0,0.4629100498862757,teacher,0.0,0.0,14.0,22.775,9.1,9.5,7.685793945418298,0.0,0.0,68.0,86.77499999999999,40.16,42.5,32.30047702939588,1.0,1.0,14.0,17.775,8.88,10.0,6.265030905342603,1.0,1.0,53.0,69.55,31.54,34.5,24.80471482502914,0.0,0.0,32.75,43.55,19.1,19.0,15.717207520577501,1.0,1.0,35.0,50.324999999999996,20.98,20.5,17.23604433998114,0.0,0.0,2671.0,3490.25,1575.62,1695.0,1280.9771125422744,0.0,0.0,942.5,1190.2,548.34,576.0,444.7943166022163,7.0,7.0,196.0,248.84999999999997,121.68,140.0,89.99012190688669,0.0,0.0,14.0,21.775,9.0,9.0,7.54036755451237,14,0.0,0.0,27.75,37.55,15.96,17.5,13.478569535922343,0.0,0.0,6.0,9.549999999999997,3.9,5.0,3.1831828507367415,3,0.0,0.0,40.75,53.55,24.2,26.5,19.51765292011834,0.0,0.0,6.75,11.0,3.98,3.0,3.611150531792507,one_day_PCR,0.0,0.0,97.0,123.55,57.14,62.5,45.66828489113598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,8846.25,17346.75,23719.999999999996,12954.3,14446.0,6674.85495447394,20.0,24.5,239.75,259.4,140.1,220.0,103.5248663809023,2.075,4.0,8.25,13.774999999999991,6.318181818181818,6.0,2.986580274095311,12.0,42.75,72.75,89.55,55.98,60.0,23.247988721432154,0.0,0.0,0.0,1.0,0.12,0.0,0.4797958749641904,teacher,0.0,3.25,15.75,25.324999999999996,10.94,12.0,7.511650814513656,0.0,17.5,76.5,98.64999999999999,51.52,58.0,32.05622611370623,1.0,4.0,16.0,19.0,10.9,14.0,6.399138972692868,1.0,11.75,59.5,75.1,39.68,47.0,24.609140495319362,0.0,5.5,34.75,46.775,22.66,25.0,16.010978376458716,1.0,8.0,44.0,53.0,28.96,34.5,17.641509491618258,0.0,622.5,2994.0,4109.525,2049.38,2303.0,1297.5787639181788,0.0,226.25,1046.0,1376.1999999999998,704.6,792.5,446.0241139266818,7.0,56.0,224.0,266.0,151.38,196.0,90.9316608161069,0.0,3.25,14.75,25.324999999999996,10.82,12.0,7.468819538998278,14,0.0,7.75,26.75,34.775,17.78,19.5,11.595724053569516,0.0,2.0,7.0,9.774999999999999,4.4,5.0,3.1493439550069433,7,0.0,9.0,50.75,60.775,33.74,38.0,21.326241380716187,0.0,1.0,9.0,11.774999999999999,5.5,6.0,4.210046293797536,one_day_PCR,0.0,22.5,103.75,136.97499999999997,72.36,84.5,45.07488553643203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783.5500000000002,12152.5,18687.25,28876.525,15214.78,16059.0,7273.109337856002,0.0,20.0,220.0,324.6249999999998,140.68,200.0,110.25599895752815,1.0,4.0,9.0,13.799999999999997,6.387755102040816,5.0,3.7461998886127494,17.225,51.5,74.5,122.875,64.28,63.0,27.8787754833131,0.0,0.0,0.0,1.7749999999999986,0.24,0.0,0.5910903104450629,teacher,0.0,8.25,18.0,24.775,12.66,14.5,7.294420568391393,1.225,40.0,78.0,94.77499999999999,57.02,66.5,29.52652906061508,1.0,8.25,16.0,19.0,11.84,14.0,5.768882040742382,1.0,32.25,61.75,74.0,45.02,54.0,23.40285173622555,0.0,12.0,31.0,43.55,22.52,24.5,13.34356070338416,1.0,24.5,45.0,55.324999999999996,32.52,38.0,17.020084174472302,15.075000000000003,1595.75,3104.75,3722.775,2247.22,2539.0,1193.593686891714,6.575000000000001,540.0,1069.75,1310.675,775.26,895.5,411.65726828347414,11.0,112.0,223.25,266.0,161.98,182.0,80.49223311498281,0.0,7.25,17.75,23.775,12.42,14.5,7.151680264961857,14,0.0,14.5,29.0,34.55,20.08,22.0,10.518865462218104,0.0,3.0,7.0,10.0,4.94,5.0,3.1777928420428503,14,1.0,23.5,51.25,63.775,36.94,45.0,20.18021864326043,0.0,4.0,8.0,11.0,5.9,6.0,3.4478623960420487,one_day_PCR,1.225,57.0,110.0,131.0,80.52,94.5,41.651243948398225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584.1,12128.75,18935.25,24349.324999999997,14967.7,15033.5,5740.100696869706,0.0,200.0,200.0,305.3999999999998,178.12,200.0,79.15127340499743,1.225,4.0,12.75,16.775,8.4,8.0,4.823412290324038,23.225,49.25,75.0,100.52499999999998,62.98,62.0,20.194452663227764,0.0,0.0,0.0,2.0,0.26,0.0,0.5996597674804387,teacher,0.2250000000000001,10.0,16.0,26.775,12.64,13.0,6.850472946580896,4.0,45.5,80.5,93.775,61.14,70.5,27.087921850966744,2.0,9.25,16.0,19.0,12.7,15.0,5.28860924583222,3.225,37.75,64.0,80.775,49.2,55.5,22.121187553463542,0.0,16.25,34.75,45.775,24.34,27.0,13.232011277541279,1.225,28.25,46.75,55.0,35.96,40.5,15.927078725701517,86.25,1852.5,3223.75,3805.7,2440.08,2838.5,1100.5381214363697,33.6,626.5,1118.0,1295.6999999999998,836.94,961.5,378.02291313773935,21.125,126.0,224.0,265.55,170.86,201.0,72.95008357690587,0.2250000000000001,10.0,15.0,26.549999999999997,12.38,13.0,6.592791363237857,14,0.2250000000000001,15.0,27.75,35.0,20.24,21.5,9.830315459883082,0.0,3.0,8.0,9.0,5.14,5.0,2.899753684120675,,3.225,29.5,53.75,67.775,40.9,46.0,19.2748646730208,0.2250000000000001,4.0,9.0,12.774999999999999,6.56,6.0,3.575198010785771,one_day_PCR,5.225,66.75,112.5,133.64999999999998,85.48,98.5,37.83489373149434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,3194.0,16359.75,25071.0,10453.1,9757.0,8123.941614582349,59.0,73.25,104.5,148.2,91.22,84.5,28.0788176389249,1.0,3.0,5.0,9.024999999999999,4.075,3.5,2.141021802545308,12.0,23.0,73.0,91.775,47.78,45.5,27.899447730617705,0.0,0.0,0.0,1.0,0.08,0.0,0.3404678653660853,teacher,0.0,0.25,14.0,26.099999999999994,7.98,4.0,8.474427317957653,0.0,3.25,52.75,96.775,32.94,30.5,32.843730181648034,1.0,1.0,12.0,19.0,7.48,6.5,6.658552885621037,1.0,3.0,41.5,74.55,26.28,22.5,25.43903476541353,0.0,1.25,30.75,54.55,16.96,15.0,17.633409847705092,1.0,1.0,30.75,50.775,17.8,12.0,17.55109159928609,0.0,76.5,2091.25,3855.5,1302.64,1017.0,1326.7552526401257,0.0,31.0,730.0,1326.55,445.08,369.0,455.21364528882793,7.0,14.0,166.75,266.0,102.46,90.0,94.77905779188971,0.0,0.25,14.0,26.099999999999994,7.9,4.0,8.41099863031636,,0.0,0.25,21.75,38.775,13.6,13.5,13.144409846169648,0.0,0.0,5.0,9.774999999999999,3.24,3.0,3.310835642713366,3,0.0,3.0,33.75,57.775,19.34,14.0,20.25209487778426,0.0,0.0,6.75,11.549999999999997,3.24,2.0,3.678730925807132,one_day_PCR,0.0,4.0,73.75,136.55,47.4,39.5,47.309230233709386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,11124.5,18265.25,23914.874999999996,13855.74,15549.5,7113.928286517533,20.0,20.0,39.0,48.64999999999999,28.8,25.0,9.61928335401853,1.0,3.0,6.0,10.0,5.0,5.0,2.786019519297157,12.0,51.0,72.75,95.0,58.34,62.0,25.2389478741868,0.0,0.0,0.0,1.0,0.1,0.0,0.36421567954234174,teacher,0.0,6.0,18.0,23.775,11.7,12.0,7.7597864477243,0.0,35.25,76.75,93.775,53.9,64.5,31.032734527348666,1.0,8.5,16.0,18.775,11.4,13.5,6.13454587245254,1.0,29.0,59.75,74.32499999999999,42.26,48.0,23.987079855622277,0.0,12.25,34.0,45.775,22.4,24.5,14.415128107906185,1.0,21.75,44.0,56.0,30.8,35.0,17.44495716854143,0.0,1547.0,3091.5,3799.6499999999996,2156.46,2510.5,1263.8688127801743,0.0,484.5,1056.5,1287.875,735.46,870.0,428.8408776776614,7.0,119.0,224.0,262.85,157.92,183.5,87.54610214052936,0.0,6.0,18.0,23.0,11.6,12.0,7.6718409040557445,,0.0,11.5,29.0,38.64999999999999,19.4,22.0,11.756023206537705,0.0,2.0,7.0,8.774999999999999,4.34,5.0,2.8828132518250227,7,0.0,23.25,49.5,63.099999999999994,34.5,41.0,20.212392642300678,0.0,4.0,9.0,11.774999999999999,6.06,7.0,3.840758853589818,one_day_PCR,0.0,50.0,109.0,131.55,76.0,88.0,43.93548145419878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.0,10252.0,18748.25,23329.85,13700.74,15312.0,7077.108506203041,0.0,20.0,20.0,20.0,17.48,20.0,6.528555798668379,1.125,4.0,9.75,14.875,6.913043478260869,6.0,3.8920208230373747,12.0,47.25,74.5,101.39999999999998,58.14,60.5,25.099808926827816,0.0,0.0,0.0,0.0,0.02,0.0,0.14142135623730948,teacher,0.0,7.0,18.75,27.549999999999997,12.94,14.0,8.326034899209656,0.0,28.75,84.0,94.1,56.78,73.0,33.34072095005427,1.0,6.25,16.0,19.0,11.42,14.0,6.246925774543271,1.0,26.0,67.75,72.775,45.16,55.0,25.95471723865963,0.0,6.75,34.0,47.775,23.96,28.5,15.677827837882571,1.0,14.25,49.0,53.775,32.08,38.5,18.887248694961006,0.0,1049.5,3347.75,3738.2999999999997,2265.52,2925.5,1355.3745809531317,0.0,375.25,1147.25,1282.4,775.88,1012.5,463.82441434980416,7.0,77.0,224.0,252.0,154.0,193.0,86.88251509119328,0.0,7.0,18.75,27.549999999999997,12.92,14.0,8.305002180884108,,0.0,8.5,30.0,38.775,20.92,25.0,13.120851142127844,0.0,2.0,7.0,10.0,4.58,5.0,3.0175676107942118,14,0.0,21.25,54.75,62.0,35.86,43.0,21.709595358095573,0.0,2.0,9.0,12.0,5.84,7.0,4.072606345938629,one_day_PCR,0.0,39.75,119.0,131.325,80.14,102.0,46.853227188307784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402.45,13301.5,18179.0,22495.725000000002,15063.0,16083.5,5450.320125404356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,15.549999999999997,7.52,6.0,4.00632153538604,18.900000000000002,53.5,71.75,108.74999999999997,63.4,65.5,20.42207688972392,0.0,0.0,0.0,1.0,0.08,0.0,0.3404678653660853,teacher,0.2250000000000001,10.0,16.75,21.775,12.28,12.0,6.121357725877753,3.0,48.75,78.75,88.0,60.16,65.5,24.65547089183168,1.0,10.25,16.0,18.0,12.54,14.0,4.88734308689083,3.0,35.5,61.0,69.32499999999999,46.24,51.0,18.74050507889915,0.0,17.25,33.75,41.775,24.3,27.0,12.64467299308451,1.225,29.0,44.75,51.775,34.72,37.0,14.091595410899709,64.275,1786.25,3150.75,3582.1,2378.98,2612.0,1012.7111216523533,25.125,658.25,1078.5,1204.1,822.02,898.5,345.6357342873079,11.675,140.0,218.25,248.84999999999997,169.44,196.0,67.43346229235671,0.2250000000000001,10.0,16.75,21.775,12.2,12.0,6.0877930721892906,,0.0,15.25,29.5,36.0,21.4,22.0,9.913915184512842,0.0,4.0,7.0,10.0,5.42,5.0,2.900316661106831,,3.0,31.0,50.0,61.64999999999999,38.76,42.0,16.171983837009293,0.0,4.25,8.0,11.0,6.12,6.5,3.1534885120955125,one_day_PCR,4.0,66.25,110.75,124.0,83.98,91.0,34.63718068368564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242.225,1461.0,15972.25,27069.0,7392.02,2579.5,8425.448706006762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.5142857142857142,1.0,0.7424691941095474,12.0,12.0,62.0,109.1,36.1,18.0,32.25741490458481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,9.75,25.775,5.48,1.0,8.751069905434187,1.0,1.0,56.75,88.775,23.18,2.0,34.266476745814245,0.0,0.0,9.75,19.0,4.48,0.0,7.183427639578562,1.0,1.0,39.75,69.775,17.72,1.0,26.244564063004415,0.0,0.0,30.25,52.55,11.9,0.0,18.96425208498498,0.0,0.0,23.25,44.55,10.16,1.0,15.788603484792441,8.225,19.5,2284.75,3656.275,911.54,45.0,1394.6105916882243,5.0,6.0,782.5,1234.8249999999998,311.9,16.0,476.15750481091345,0.0,0.0,136.5,266.0,62.4,0.0,100.4345659661868,0.0,0.0,9.75,25.775,5.48,1.0,8.751069905434187,3,0.0,0.0,16.75,37.324999999999996,8.74,1.0,13.139456081681956,0.0,0.0,5.0,9.774999999999999,2.28,0.0,3.647979591779649,3,0.0,0.0,32.0,58.324999999999996,13.44,0.0,21.662683045613115,0.0,0.0,4.75,11.0,2.2,0.0,3.763411392091284,two_day_PCR,0.0,0.0,75.25,133.55,32.14,1.5,49.89622291541205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222.0,1401.25,15752.75,29231.124999999996,8890.66,4123.5,9382.932815968554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.224999999999998,1.71875,2.0,0.7288689868556626,12.0,12.0,69.25,109.64999999999998,40.18,23.5,33.23551702376141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,12.0,27.099999999999994,6.26,1.0,8.98481712532371,1.0,1.0,63.0,95.775,25.76,4.0,34.52095489019114,0.0,0.0,11.75,17.775,4.7,0.0,6.676947854601026,1.0,1.0,46.25,71.775,19.74,2.5,26.45042339848615,0.0,0.0,26.75,46.87499999999999,11.84,1.5,16.846679561412035,0.0,0.0,28.25,51.749999999999986,13.24,1.0,18.532442595929673,3.0,15.75,2530.0,3771.25,1018.22,129.5,1399.57493970017,3.0,6.0,831.75,1326.825,346.5,50.0,480.07258167226064,0.0,0.0,164.5,248.84999999999997,65.36,0.0,93.15091113294577,0.0,0.0,12.0,27.099999999999994,6.26,1.0,8.98481712532371,3,0.0,0.0,22.75,33.775,9.22,2.0,12.07170752002299,0.0,0.0,5.75,10.774999999999999,2.72,0.0,3.8863444867108417,7,0.0,0.0,37.75,63.324999999999996,15.54,0.0,22.80190647238757,0.0,0.0,3.75,9.0,1.98,0.0,3.093706580812612,two_day_PCR,0.0,0.0,85.5,136.325,35.72,5.0,49.73400265822331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202.225,1401.0,6121.25,23989.599999999995,5742.54,1600.0,7297.251568744977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.349999999999998,1.7407407407407407,1.0,0.9026709338484401,12.0,12.0,34.5,96.64999999999999,28.76,17.0,25.976881401487336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,1.75,19.549999999999997,3.06,0.0,5.526965436727057,1.0,1.0,8.75,94.72499999999997,16.0,1.0,28.42677668419445,0.0,0.0,1.0,16.775,3.06,0.0,5.811354122293175,1.0,1.0,6.5,64.975,11.9,1.0,20.505101406076232,0.0,0.0,2.75,40.0,6.0,0.0,11.795883059053152,0.0,0.0,3.75,44.64999999999999,7.74,1.0,14.348163503332659,5.0,12.0,272.5,3880.3499999999985,622.18,28.0,1167.3017847731983,4.225,5.0,109.0,1316.0999999999995,213.34,10.5,396.45925801437164,0.0,0.0,12.25,234.84999999999997,42.34,0.0,80.66474079895916,0.0,0.0,1.75,19.549999999999997,3.06,0.0,5.526965436727057,3,0.0,0.0,3.75,40.07499999999998,5.94,0.0,11.336072098052522,0.0,0.0,1.0,10.0,1.58,0.0,3.0910667863297645,14,0.0,0.0,5.25,51.55,9.06,0.0,17.36923153399806,0.0,0.0,0.0,8.0,1.48,0.0,2.880192737314924,two_day_PCR,0.0,0.0,9.75,129.59999999999997,21.12,1.0,39.52918838901043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202.0,1401.0,4280.5,21754.824999999997,5697.24,1901.5,7864.9091891432145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.4285714285714286,1.0,0.6900655593423543,12.0,12.0,29.75,91.875,29.1,17.0,28.11220230375676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,1.0,16.775,2.98,0.0,5.8256645412295045,1.0,1.0,4.75,85.0,14.68,1.0,28.0090655878064,0.0,0.0,0.0,18.775,2.98,0.0,6.313219043711183,1.0,1.0,2.75,65.775,11.02,1.0,21.074687399332685,0.0,0.0,2.5,42.775,5.78,0.0,12.364019556432153,0.0,0.0,1.0,47.775,7.28,1.0,14.931189107477852,6.0,15.0,155.25,3385.575,563.16,25.5,1122.6819448925662,4.225,6.0,50.5,1183.325,195.52,10.5,390.18264901432605,0.0,0.0,0.0,262.85,41.68,0.0,88.34312511509903,0.0,0.0,1.0,16.775,2.98,0.0,5.8256645412295045,3,0.0,0.0,3.75,34.099999999999994,5.34,0.0,10.304764105272188,0.0,0.0,0.0,9.0,1.52,0.0,3.2022950953263227,,0.0,0.0,0.0,56.64999999999999,8.34,0.0,18.023352199016582,0.0,0.0,0.0,9.549999999999997,1.46,0.0,3.2148253515263194,two_day_PCR,0.0,0.0,4.0,120.775,19.64,1.0,39.94524824234865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042.0,1062.0,16410.0,27582.65,8554.76,2665.0,9311.462081998176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.7878787878787878,1.0,0.9923953268977463,12.0,12.0,62.75,115.19999999999999,39.94,18.5,33.47884498044235,0.0,0.0,0.0,0.0,0.02,0.0,0.14142135623730948,student,0.0,0.0,13.0,21.0,6.12,1.0,7.947891518625347,1.0,1.0,56.75,80.775,24.52,2.0,31.34354732929369,0.0,0.0,13.0,18.0,5.18,0.0,7.075943724467906,1.0,1.0,47.0,65.1,19.7,2.0,24.988364639306404,0.0,0.0,25.75,49.64999999999999,11.58,0.0,16.333376370899845,0.0,0.0,31.5,50.324999999999996,14.04,1.0,18.566988480216434,6.0,18.0,2114.75,3054.4,941.54,59.0,1237.2514008800279,4.225,6.0,761.0,1097.75,327.56,17.5,431.2688994971344,0.0,0.0,181.0,251.1,71.88,0.0,98.50984411598213,0.0,0.0,13.0,21.0,6.1,1.0,7.905694150420948,7,0.0,0.0,19.5,34.55,8.92,1.0,11.481733496368598,0.0,0.0,6.0,11.549999999999997,2.8,0.0,4.005098791107482,3,0.0,0.0,35.5,52.324999999999996,14.6,0.0,20.416080097085537,0.0,0.0,5.75,9.774999999999999,2.38,0.0,3.4100092764252308,two_day_PCR,0.0,0.0,84.25,118.32499999999999,34.82,2.0,45.974123156401795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022.0,1291.75,8218.5,22282.149999999998,5952.54,2634.5,6782.346554407379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0749999999999957,1.9210526315789473,2.0,0.8180920105315723,12.0,17.0,38.75,84.55000000000001,31.78,19.5,24.571669434035414,0.0,0.0,0.0,0.7749999999999986,0.06,0.0,0.3136356914300021,student,0.0,0.0,4.5,19.775,4.3,1.0,6.537958240856519,1.0,1.0,28.25,83.32499999999999,16.46,2.0,26.34171828960631,0.0,0.0,5.5,16.775,3.34,0.0,5.812056434688156,1.0,1.0,24.25,63.64999999999999,13.22,2.0,20.53994614781407,0.0,0.0,6.0,40.55,6.62,0.0,12.188803828740136,0.0,0.0,18.0,45.775,9.24,1.0,15.273773707414488,6.0,19.75,1067.5,3336.8749999999995,631.38,51.0,1065.8710319427457,5.0,10.0,358.25,1130.1999999999998,217.74,17.5,363.44456445044193,0.0,0.0,77.0,231.75,46.0,0.0,81.11342524577569,0.0,0.0,4.5,19.775,4.24,1.0,6.454108009948519,7,0.0,0.0,5.5,29.775,6.12,1.0,10.167254360174619,0.0,0.0,1.75,7.774999999999999,1.52,0.0,2.636014307353325,7,0.0,0.0,17.0,49.324999999999996,9.34,0.0,16.54383170087688,0.0,0.0,3.0,10.774999999999999,1.82,0.0,3.3544974379516956,two_day_PCR,0.0,1.0,37.5,117.1,23.1,2.0,38.40878407184418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002.0,1023.0,17073.5,25945.424999999996,9138.52,3802.5,8904.090936055798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.349999999999994,2.5588235294117645,2.0,1.3300985716625218,12.0,12.0,68.0,104.97499999999998,42.92,27.0,32.70326701522934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,12.0,22.549999999999997,6.2,1.5,7.706345119577815,1.0,1.0,62.0,93.07499999999999,28.38,4.0,33.168641448063624,0.0,0.0,12.0,19.549999999999997,5.76,0.5,7.098605784351787,1.0,1.0,45.75,73.29999999999998,22.02,3.0,25.68290942893141,0.0,0.0,25.25,45.64999999999999,11.66,1.0,15.687782845649187,0.0,0.0,37.75,49.55,15.96,2.0,19.059477261178696,6.0,15.75,2366.75,3816.5999999999995,1105.16,147.5,1333.8961248300914,5.0,6.0,840.25,1289.2999999999997,380.94,43.5,460.6465026548701,0.0,0.0,168.0,270.59999999999997,79.24,7.0,98.21146697253818,0.0,0.0,12.0,22.549999999999997,6.2,1.5,7.706345119577815,7,0.0,0.0,24.5,31.549999999999997,10.6,3.0,12.449079959448195,0.0,0.0,6.0,10.0,2.96,0.5,3.619448599340141,14,0.0,0.0,36.0,61.29999999999998,16.78,1.0,20.985213453130978,0.0,0.0,6.0,11.774999999999999,2.8,0.0,3.865071216705338,two_day_PCR,0.0,0.0,81.5,133.49999999999997,39.34,4.5,47.601067557913666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002.0,1052.5,8924.0,23363.675,6350.92,1902.5,7932.291680188761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.5,5.0,1.9428571428571428,2.0,1.186761712116016,12.0,12.0,38.75,98.42499999999998,33.06,18.0,28.914659794305177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,student,0.0,0.0,4.0,22.775,3.98,1.0,6.976608146118699,1.0,1.0,17.5,82.77499999999999,18.58,2.0,29.788430845630288,0.0,0.0,3.0,17.775,3.7,0.0,6.379975049532174,1.0,1.0,12.75,63.97499999999999,14.18,1.0,22.54672246419756,0.0,0.0,5.75,37.775,7.28,0.0,13.121162218309156,0.0,0.0,8.0,47.97499999999999,9.72,1.0,16.27197415365274,9.0,18.0,655.0,3341.95,721.56,53.5,1218.712973859334,5.0,6.0,215.5,1147.975,246.5,19.0,414.2512424081969,0.0,0.0,42.0,238.0,50.52,0.0,88.45112567205157,0.0,0.0,4.0,22.775,3.98,1.0,6.976608146118699,7,0.0,0.0,9.0,39.775,7.02,1.0,11.72558688318423,0.0,0.0,2.75,10.0,1.94,0.0,3.334482795007958,,0.0,0.0,8.5,51.324999999999996,10.56,0.0,18.614411796525086,0.0,0.0,1.75,9.774999999999999,1.76,0.0,3.4732799296036814,two_day_PCR,0.0,0.0,22.0,116.325,25.26,2.0,42.58140343351011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
